iter 1250, lr: 0.2, attr_lr: 0, batch_loss: 0.63240712240793, train_err: 0.203125, grad_norm: 0.00018351626588241
iter 1461, lr: 0.2, attr_lr: 0, batch_loss: 0.63291008259005, train_err: 0.201171875, grad_norm: 0.00014787161686234
iter 1462, lr: 0.2, attr_lr: 0, batch_loss: 0.63459494103779, train_err: 0.224609375, grad_norm: 0.00016804557708744
iter 1463, lr: 0.2, attr_lr: 0, batch_loss: 0.62906773216309, train_err: 0.19921875, grad_norm: 0.00018948603709045
iter 1464, lr: 0.2, attr_lr: 0, batch_loss: 0.63082301364967, train_err: 0.18359375, grad_norm: 0.00015893338764224
iter 1465, lr: 0.2, attr_lr: 0, batch_loss: 0.63275612771299, train_err: 0.208984375, grad_norm: 0.00016456679703137
iter 1466, lr: 0.2, attr_lr: 0, batch_loss: 0.62863999524489, train_err: 0.16796875, grad_norm: 0.00015936196184284
iter 1467, lr: 0.2, attr_lr: 0, batch_loss: 0.63040191458455, train_err: 0.193359375, grad_norm: 0.00016553467970672
iter 1468, lr: 0.2, attr_lr: 0, batch_loss: 0.63067577310391, train_err: 0.1875, grad_norm: 0.00018672843070251
iter 1469, lr: 0.2, attr_lr: 0, batch_loss: 0.6323580796424, train_err: 0.216796875, grad_norm: 0.00016648304535599
iter 1470, lr: 0.2, attr_lr: 0, batch_loss: 0.63253725637631, train_err: 0.2109375, grad_norm: 0.00013197501058164
iter 1471, lr: 0.2, attr_lr: 0, batch_loss: 0.62653621289996, train_err: 0.189453125, grad_norm: 0.00017979652543125
iter 1472, lr: 0.2, attr_lr: 0, batch_loss: 0.62827529111954, train_err: 0.19140625, grad_norm: 0.0001658754768271
iter 1473, lr: 0.2, attr_lr: 0, batch_loss: 0.62473700273136, train_err: 0.1640625, grad_norm: 0.00017955761368443
iter 1474, lr: 0.2, attr_lr: 0, batch_loss: 0.63215789763405, train_err: 0.208984375, grad_norm: 0.00014683877189823
iter 1475, lr: 0.2, attr_lr: 0, batch_loss: 0.63269099642156, train_err: 0.203125, grad_norm: 0.00017655867372795
iter 1476, lr: 0.2, attr_lr: 0, batch_loss: 0.62827116417062, train_err: 0.18359375, grad_norm: 0.00019290464787841
iter 1477, lr: 0.2, attr_lr: 0, batch_loss: 0.63313347548203, train_err: 0.220703125, grad_norm: 0.00015059889422983
iter 1478, lr: 0.2, attr_lr: 0, batch_loss: 0.62867956780808, train_err: 0.19921875, grad_norm: 0.00017452442099976
iter 1479, lr: 0.2, attr_lr: 0, batch_loss: 0.62473843556553, train_err: 0.193359375, grad_norm: 0.0001732382824225
iter 1480, lr: 0.2, attr_lr: 0, batch_loss: 0.6396247877997, train_err: 0.212890625, grad_norm: 0.000116771915672
iter 1481, lr: 0.2, attr_lr: 0, batch_loss: 0.63127306505585, train_err: 0.212890625, grad_norm: 0.0001539873331114
iter 1482, lr: 0.2, attr_lr: 0, batch_loss: 0.63319525726513, train_err: 0.203125, grad_norm: 0.00012316201098117
iter 1483, lr: 0.2, attr_lr: 0, batch_loss: 0.63829488514087, train_err: 0.203125, grad_norm: 0.00014800344351248
iter 1484, lr: 0.2, attr_lr: 0, batch_loss: 0.63696851957639, train_err: 0.224609375, grad_norm: 0.00012684556191765
iter 1485, lr: 0.2, attr_lr: 0, batch_loss: 0.6325043641155, train_err: 0.201171875, grad_norm: 0.00018769928834806
iter 1486, lr: 0.2, attr_lr: 0, batch_loss: 0.63474599202103, train_err: 0.193359375, grad_norm: 0.00012809503227427
iter 1487, lr: 0.2, attr_lr: 0, batch_loss: 0.6315870530829, train_err: 0.185546875, grad_norm: 0.00015216855753242
iter 1488, lr: 0.2, attr_lr: 0, batch_loss: 0.62841369718024, train_err: 0.19140625, grad_norm: 0.00017612981309316
iter 1489, lr: 0.2, attr_lr: 0, batch_loss: 0.63057395456223, train_err: 0.19921875, grad_norm: 0.00015112355849968
iter 1490, lr: 0.2, attr_lr: 0, batch_loss: 0.6314559647495, train_err: 0.212890625, grad_norm: 0.00014922228941256
iter 1491, lr: 0.2, attr_lr: 0, batch_loss: 0.63460708176981, train_err: 0.216796875, grad_norm: 0.00015076404317677
iter 1492, lr: 0.2, attr_lr: 0, batch_loss: 0.62762566402765, train_err: 0.20703125, grad_norm: 0.00016760981525914
iter 1493, lr: 0.2, attr_lr: 0, batch_loss: 0.62886502397219, train_err: 0.197265625, grad_norm: 0.00015669754929984
iter 1494, lr: 0.2, attr_lr: 0, batch_loss: 0.63205233354467, train_err: 0.201171875, grad_norm: 0.00016579932975135
iter 1495, lr: 0.2, attr_lr: 0, batch_loss: 0.62978549809308, train_err: 0.181640625, grad_norm: 0.00014553448636669
iter 1496, lr: 0.2, attr_lr: 0, batch_loss: 0.63347747545118, train_err: 0.212890625, grad_norm: 0.00015882546844118
iter 1497, lr: 0.2, attr_lr: 0, batch_loss: 0.6294359474468, train_err: 0.203125, grad_norm: 0.00018404829927892
iter 1498, lr: 0.2, attr_lr: 0, batch_loss: 0.6250593449488, train_err: 0.193359375, grad_norm: 0.00020453519777528
iter 1499, lr: 0.2, attr_lr: 0, batch_loss: 0.63022199584803, train_err: 0.19921875, grad_norm: 0.00016640786349246
iter 1500, lr: 0.2, attr_lr: 0, batch_loss: 0.62812097489254, train_err: 0.17578125, grad_norm: 0.00016071965916112
Testing... 
average test_loss = 0.62863356762634, average test_pred_err = 0.174
Snapshotting A_model... done
iter 1501, lr: 0.2, attr_lr: 0, batch_loss: 0.62551759141583, train_err: 0.185546875, grad_norm: 0.00018511457375198
iter 1502, lr: 0.2, attr_lr: 0, batch_loss: 0.63053736965539, train_err: 0.203125, grad_norm: 0.00016508221413746
iter 1503, lr: 0.2, attr_lr: 0, batch_loss: 0.63192949744839, train_err: 0.201171875, grad_norm: 0.00015756234388565
iter 1504, lr: 0.2, attr_lr: 0, batch_loss: 0.62495969897653, train_err: 0.18359375, grad_norm: 0.0001706028460652
iter 1505, lr: 0.2, attr_lr: 0, batch_loss: 0.63477447509744, train_err: 0.1875, grad_norm: 0.00012825457404579
iter 1506, lr: 0.2, attr_lr: 0, batch_loss: 0.63794539415079, train_err: 0.220703125, grad_norm: 0.000132058784958
iter 1507, lr: 0.2, attr_lr: 0, batch_loss: 0.63264301955293, train_err: 0.21484375, grad_norm: 0.00015152708126032
iter 1508, lr: 0.2, attr_lr: 0, batch_loss: 0.63055600576353, train_err: 0.2265625, grad_norm: 0.00017808489521607
iter 1509, lr: 0.2, attr_lr: 0, batch_loss: 0.63000212183857, train_err: 0.21484375, grad_norm: 0.00015864930439353
iter 1510, lr: 0.2, attr_lr: 0, batch_loss: 0.63358962487757, train_err: 0.1953125, grad_norm: 0.00013464811326267
iter 1511, lr: 0.2, attr_lr: 0, batch_loss: 0.63397083118534, train_err: 0.21484375, grad_norm: 0.00014017456863911
iter 1512, lr: 0.2, attr_lr: 0, batch_loss: 0.6316046644619, train_err: 0.20703125, grad_norm: 0.00016207048812051
iter 1513, lr: 0.2, attr_lr: 0, batch_loss: 0.62430359099272, train_err: 0.19140625, grad_norm: 0.00016708823985892
iter 1514, lr: 0.2, attr_lr: 0, batch_loss: 0.63225743415421, train_err: 0.208984375, grad_norm: 0.0001520082663817
iter 1515, lr: 0.2, attr_lr: 0, batch_loss: 0.63214845653515, train_err: 0.19140625, grad_norm: 0.00015317208843456
iter 1516, lr: 0.2, attr_lr: 0, batch_loss: 0.62922197659263, train_err: 0.185546875, grad_norm: 0.00017736326275577
iter 1517, lr: 0.2, attr_lr: 0, batch_loss: 0.63415588696091, train_err: 0.1953125, grad_norm: 0.00012780065375695
iter 1518, lr: 0.2, attr_lr: 0, batch_loss: 0.63337726184848, train_err: 0.216796875, grad_norm: 0.00015385689971173
iter 1519, lr: 0.2, attr_lr: 0, batch_loss: 0.62476707130878, train_err: 0.185546875, grad_norm: 0.00016821588597182
iter 1520, lr: 0.2, attr_lr: 0, batch_loss: 0.62739078637272, train_err: 0.169921875, grad_norm: 0.00017622193495396
iter 1521, lr: 0.2, attr_lr: 0, batch_loss: 0.63748196855416, train_err: 0.23828125, grad_norm: 0.00015493267343069
iter 1522, lr: 0.2, attr_lr: 0, batch_loss: 0.62623736649132, train_err: 0.181640625, grad_norm: 0.00019021041635583
iter 1523, lr: 0.2, attr_lr: 0, batch_loss: 0.63101490242834, train_err: 0.20703125, grad_norm: 0.00016381381442134
iter 1524, lr: 0.2, attr_lr: 0, batch_loss: 0.63424638589461, train_err: 0.2109375, grad_norm: 0.00012745150747027
iter 1525, lr: 0.2, attr_lr: 0, batch_loss: 0.62922223766841, train_err: 0.189453125, grad_norm: 0.00019030037398311
iter 1526, lr: 0.2, attr_lr: 0, batch_loss: 0.63312892705451, train_err: 0.19921875, grad_norm: 0.00016081196033922
iter 1527, lr: 0.2, attr_lr: 0, batch_loss: 0.62959947092933, train_err: 0.19921875, grad_norm: 0.00015377330425049
iter 1528, lr: 0.2, attr_lr: 0, batch_loss: 0.63160201739355, train_err: 0.21484375, grad_norm: 0.00017159864895427
iter 1529, lr: 0.2, attr_lr: 0, batch_loss: 0.63257383584606, train_err: 0.23046875, grad_norm: 0.00012732954386183
iter 1530, lr: 0.2, attr_lr: 0, batch_loss: 0.62996055753502, train_err: 0.2109375, grad_norm: 0.00016841316505784
iter 1531, lr: 0.2, attr_lr: 0, batch_loss: 0.63002494205733, train_err: 0.2109375, grad_norm: 0.00016238252720243
iter 1532, lr: 0.2, attr_lr: 0, batch_loss: 0.63928477553211, train_err: 0.236328125, grad_norm: 0.00013798732486856
iter 1533, lr: 0.2, attr_lr: 0, batch_loss: 0.62678680900283, train_err: 0.17578125, grad_norm: 0.00016367877231031
iter 1534, lr: 0.2, attr_lr: 0, batch_loss: 0.6280026158652, train_err: 0.203125, grad_norm: 0.00016991417134306
iter 1535, lr: 0.2, attr_lr: 0, batch_loss: 0.62553449914193, train_err: 0.177734375, grad_norm: 0.00017270693042091
iter 1536, lr: 0.2, attr_lr: 0, batch_loss: 0.62613043760518, train_err: 0.1953125, grad_norm: 0.00017982029766917
iter 1537, lr: 0.2, attr_lr: 0, batch_loss: 0.63240997980495, train_err: 0.22265625, grad_norm: 0.00016008821470914
iter 1538, lr: 0.2, attr_lr: 0, batch_loss: 0.63092919832592, train_err: 0.20703125, grad_norm: 0.00016923637626603
iter 1539, lr: 0.2, attr_lr: 0, batch_loss: 0.63451722929885, train_err: 0.216796875, grad_norm: 0.000126480089614
iter 1540, lr: 0.2, attr_lr: 0, batch_loss: 0.63185186437322, train_err: 0.21484375, grad_norm: 0.00015728234472757
iter 1541, lr: 0.2, attr_lr: 0, batch_loss: 0.63399430948336, train_err: 0.228515625, grad_norm: 0.00012189374829627
iter 1542, lr: 0.2, attr_lr: 0, batch_loss: 0.62265626112888, train_err: 0.166015625, grad_norm: 0.00017711351734318
iter 1543, lr: 0.2, attr_lr: 0, batch_loss: 0.6362264642649, train_err: 0.177734375, grad_norm: 0.00012877604473821
iter 1544, lr: 0.2, attr_lr: 0, batch_loss: 0.62806747547519, train_err: 0.197265625, grad_norm: 0.00016078679846183
iter 1545, lr: 0.2, attr_lr: 0, batch_loss: 0.63515131243678, train_err: 0.203125, grad_norm: 0.0001486042430261
iter 1546, lr: 0.2, attr_lr: 0, batch_loss: 0.63524184035589, train_err: 0.212890625, grad_norm: 0.00012808385497195
iter 1547, lr: 0.2, attr_lr: 0, batch_loss: 0.6332046951104, train_err: 0.220703125, grad_norm: 0.00012225630029706
iter 1548, lr: 0.2, attr_lr: 0, batch_loss: 0.63212982956022, train_err: 0.224609375, grad_norm: 0.00015233859477817
iter 1549, lr: 0.2, attr_lr: 0, batch_loss: 0.63679397308408, train_err: 0.22265625, grad_norm: 0.0001466505073037
iter 1550, lr: 0.2, attr_lr: 0, batch_loss: 0.63154447952738, train_err: 0.197265625, grad_norm: 0.00015079120685525
Testing... 
average test_loss = 0.62470739812356, average test_pred_err = 0.166
iter 1551, lr: 0.2, attr_lr: 0, batch_loss: 0.62966596600472, train_err: 0.208984375, grad_norm: 0.00014045013483376
iter 1552, lr: 0.2, attr_lr: 0, batch_loss: 0.62510197417172, train_err: 0.193359375, grad_norm: 0.00016720802581112
iter 1553, lr: 0.2, attr_lr: 0, batch_loss: 0.62856346624809, train_err: 0.203125, grad_norm: 0.00016777912998918
iter 1554, lr: 0.2, attr_lr: 0, batch_loss: 0.624270554921, train_err: 0.18359375, grad_norm: 0.0001742677441357
iter 1555, lr: 0.2, attr_lr: 0, batch_loss: 0.6318076639568, train_err: 0.212890625, grad_norm: 0.00017017826770332
iter 1556, lr: 0.2, attr_lr: 0, batch_loss: 0.62796341326026, train_err: 0.18359375, grad_norm: 0.0001697011602903
iter 1557, lr: 0.2, attr_lr: 0, batch_loss: 0.62894099685836, train_err: 0.21484375, grad_norm: 0.00018547002836988
iter 1558, lr: 0.2, attr_lr: 0, batch_loss: 0.63085888592307, train_err: 0.185546875, grad_norm: 0.00012769492513209
iter 1559, lr: 0.2, attr_lr: 0, batch_loss: 0.63142552014807, train_err: 0.1953125, grad_norm: 0.00014699098169117
iter 1560, lr: 0.2, attr_lr: 0, batch_loss: 0.63228941133859, train_err: 0.205078125, grad_norm: 0.00015635193652609
iter 1561, lr: 0.2, attr_lr: 0, batch_loss: 0.63463969997566, train_err: 0.208984375, grad_norm: 0.00015264662703476
iter 1562, lr: 0.2, attr_lr: 0, batch_loss: 0.6319400812401, train_err: 0.189453125, grad_norm: 0.00012244910366692
iter 1563, lr: 0.2, attr_lr: 0, batch_loss: 0.6305046300623, train_err: 0.189453125, grad_norm: 0.00013168082224753
iter 1564, lr: 0.2, attr_lr: 0, batch_loss: 0.62934359919729, train_err: 0.22265625, grad_norm: 0.00014746005193995
iter 1565, lr: 0.2, attr_lr: 0, batch_loss: 0.62475137013787, train_err: 0.1875, grad_norm: 0.00015940874429146
iter 1566, lr: 0.2, attr_lr: 0, batch_loss: 0.6309899464847, train_err: 0.19921875, grad_norm: 0.00014461780876246
iter 1567, lr: 0.2, attr_lr: 0, batch_loss: 0.63054835884978, train_err: 0.220703125, grad_norm: 0.00014359184692845
iter 1568, lr: 0.2, attr_lr: 0, batch_loss: 0.62712610040601, train_err: 0.189453125, grad_norm: 0.00014237905579536
iter 1569, lr: 0.2, attr_lr: 0, batch_loss: 0.62975248319134, train_err: 0.171875, grad_norm: 0.00014819196681174
iter 1570, lr: 0.2, attr_lr: 0, batch_loss: 0.63222265035076, train_err: 0.1875, grad_norm: 0.00014163975326313
iter 1571, lr: 0.2, attr_lr: 0, batch_loss: 0.62708309709341, train_err: 0.181640625, grad_norm: 0.00015671052354816
iter 1572, lr: 0.2, attr_lr: 0, batch_loss: 0.62870023130607, train_err: 0.212890625, grad_norm: 0.00014765880271926
iter 1573, lr: 0.2, attr_lr: 0, batch_loss: 0.62584138076914, train_err: 0.185546875, grad_norm: 0.00015515518201887
iter 1574, lr: 0.2, attr_lr: 0, batch_loss: 0.63877860143976, train_err: 0.20703125, grad_norm: 0.00011566262866902
iter 1575, lr: 0.2, attr_lr: 0, batch_loss: 0.63632198853339, train_err: 0.234375, grad_norm: 0.00013207551924689
iter 1576, lr: 0.2, attr_lr: 0, batch_loss: 0.63451009960147, train_err: 0.185546875, grad_norm: 0.00014232924041053
iter 1577, lr: 0.2, attr_lr: 0, batch_loss: 0.63512082432034, train_err: 0.21484375, grad_norm: 0.00012419105882279
iter 1578, lr: 0.2, attr_lr: 0, batch_loss: 0.6320090497554, train_err: 0.220703125, grad_norm: 0.00014996134292996
iter 1579, lr: 0.2, attr_lr: 0, batch_loss: 0.64025775366707, train_err: 0.23046875, grad_norm: 9.8493222383738e-05
iter 1580, lr: 0.2, attr_lr: 0, batch_loss: 0.63135813105087, train_err: 0.205078125, grad_norm: 0.00016740922247313
iter 1581, lr: 0.2, attr_lr: 0, batch_loss: 0.63360887340794, train_err: 0.220703125, grad_norm: 0.00012389144201484
iter 1582, lr: 0.2, attr_lr: 0, batch_loss: 0.63095713967829, train_err: 0.19140625, grad_norm: 0.0001370152205305
iter 1583, lr: 0.2, attr_lr: 0, batch_loss: 0.62976181891054, train_err: 0.197265625, grad_norm: 0.00014124073850732
iter 1584, lr: 0.2, attr_lr: 0, batch_loss: 0.62886430827319, train_err: 0.1953125, grad_norm: 0.00014744418457698
iter 1585, lr: 0.2, attr_lr: 0, batch_loss: 0.63329439783718, train_err: 0.2109375, grad_norm: 0.00011984294687671
iter 1586, lr: 0.2, attr_lr: 0, batch_loss: 0.63748296932031, train_err: 0.21875, grad_norm: 0.00012587967198915
iter 1587, lr: 0.2, attr_lr: 0, batch_loss: 0.63509403040039, train_err: 0.201171875, grad_norm: 0.0001252835732353
iter 1588, lr: 0.2, attr_lr: 0, batch_loss: 0.6290284920333, train_err: 0.203125, grad_norm: 0.00017904039214196
iter 1589, lr: 0.2, attr_lr: 0, batch_loss: 0.6323008495541, train_err: 0.21875, grad_norm: 0.00014220848931483
iter 1590, lr: 0.2, attr_lr: 0, batch_loss: 0.63536363158042, train_err: 0.22265625, grad_norm: 0.00014417890894618
iter 1591, lr: 0.2, attr_lr: 0, batch_loss: 0.62937020597825, train_err: 0.201171875, grad_norm: 0.0001608496287475
iter 1592, lr: 0.2, attr_lr: 0, batch_loss: 0.63137642764224, train_err: 0.203125, grad_norm: 0.00012792631931581
iter 1593, lr: 0.2, attr_lr: 0, batch_loss: 0.6265494341401, train_err: 0.171875, grad_norm: 0.00015425194221857
iter 1594, lr: 0.2, attr_lr: 0, batch_loss: 0.63466083544564, train_err: 0.203125, grad_norm: 0.00015504927555463
iter 1595, lr: 0.2, attr_lr: 0, batch_loss: 0.62962274629661, train_err: 0.19921875, grad_norm: 0.00015199701512067
iter 1596, lr: 0.2, attr_lr: 0, batch_loss: 0.63261902168971, train_err: 0.203125, grad_norm: 0.00013196858563665
iter 1597, lr: 0.2, attr_lr: 0, batch_loss: 0.62840582557389, train_err: 0.1875, grad_norm: 0.0001448616869483
iter 1598, lr: 0.2, attr_lr: 0, batch_loss: 0.62429616736506, train_err: 0.16796875, grad_norm: 0.00015508151583185
iter 1599, lr: 0.2, attr_lr: 0, batch_loss: 0.6276538199486, train_err: 0.205078125, grad_norm: 0.00017314600003893
iter 1600, lr: 0.2, attr_lr: 0, batch_loss: 0.63156129760597, train_err: 0.185546875, grad_norm: 0.00014236054330321
Testing... 
average test_loss = 0.62730828392362, average test_pred_err = 0.17
Snapshotting A_model... done
iter 1601, lr: 0.2, attr_lr: 0, batch_loss: 0.63052985603865, train_err: 0.173828125, grad_norm: 0.00013638504728357
iter 1602, lr: 0.2, attr_lr: 0, batch_loss: 0.62627071491563, train_err: 0.19921875, grad_norm: 0.0001654703684354
iter 1603, lr: 0.2, attr_lr: 0, batch_loss: 0.62740514350086, train_err: 0.19921875, grad_norm: 0.00017209531231568
iter 1604, lr: 0.2, attr_lr: 0, batch_loss: 0.62861894566097, train_err: 0.18359375, grad_norm: 0.00014517589996344
iter 1605, lr: 0.2, attr_lr: 0, batch_loss: 0.63008688140135, train_err: 0.201171875, grad_norm: 0.00016348888302992
iter 1606, lr: 0.2, attr_lr: 0, batch_loss: 0.6187965034271, train_err: 0.150390625, grad_norm: 0.00018060288450775
iter 1607, lr: 0.2, attr_lr: 0, batch_loss: 0.62327808917, train_err: 0.185546875, grad_norm: 0.00018242683148939
iter 1608, lr: 0.2, attr_lr: 0, batch_loss: 0.631649407159, train_err: 0.19921875, grad_norm: 0.00014058697741879
iter 1609, lr: 0.2, attr_lr: 0, batch_loss: 0.63140295414381, train_err: 0.189453125, grad_norm: 0.0001409115032716
iter 1610, lr: 0.2, attr_lr: 0, batch_loss: 0.62826267953005, train_err: 0.158203125, grad_norm: 0.00015504682587519
iter 1611, lr: 0.2, attr_lr: 0, batch_loss: 0.63845570478593, train_err: 0.234375, grad_norm: 0.00012701395215199
iter 1612, lr: 0.2, attr_lr: 0, batch_loss: 0.63600435215326, train_err: 0.224609375, grad_norm: 0.00013393049381234
iter 1613, lr: 0.2, attr_lr: 0, batch_loss: 0.62947406346129, train_err: 0.21484375, grad_norm: 0.00017619993810466
iter 1614, lr: 0.2, attr_lr: 0, batch_loss: 0.63090868508356, train_err: 0.189453125, grad_norm: 0.00014531520360632
iter 1615, lr: 0.2, attr_lr: 0, batch_loss: 0.63070888816291, train_err: 0.181640625, grad_norm: 0.00013797278464841
iter 1616, lr: 0.2, attr_lr: 0, batch_loss: 0.63079507288037, train_err: 0.216796875, grad_norm: 0.00015084541456026
iter 1617, lr: 0.2, attr_lr: 0, batch_loss: 0.62643876835507, train_err: 0.20703125, grad_norm: 0.0001590292767798
iter 1618, lr: 0.2, attr_lr: 0, batch_loss: 0.62789596665161, train_err: 0.197265625, grad_norm: 0.0001504387219721
iter 1619, lr: 0.2, attr_lr: 0, batch_loss: 0.63270085292427, train_err: 0.18359375, grad_norm: 0.00015720771714555
iter 1620, lr: 0.2, attr_lr: 0, batch_loss: 0.62863414711103, train_err: 0.1796875, grad_norm: 0.00015361245987151
iter 1621, lr: 0.2, attr_lr: 0, batch_loss: 0.63252402409741, train_err: 0.205078125, grad_norm: 0.0001465752214373
iter 1622, lr: 0.2, attr_lr: 0, batch_loss: 0.62948934434791, train_err: 0.185546875, grad_norm: 0.00015494726563863
iter 1623, lr: 0.2, attr_lr: 0, batch_loss: 0.63446625914332, train_err: 0.216796875, grad_norm: 0.00012542247719428
iter 1624, lr: 0.2, attr_lr: 0, batch_loss: 0.63377330422482, train_err: 0.20703125, grad_norm: 0.00012993954953666
iter 1625, lr: 0.2, attr_lr: 0, batch_loss: 0.63452882678285, train_err: 0.1953125, grad_norm: 0.00012902222524602
iter 1626, lr: 0.2, attr_lr: 0, batch_loss: 0.63184089857804, train_err: 0.185546875, grad_norm: 0.00013777137782115
iter 1627, lr: 0.2, attr_lr: 0, batch_loss: 0.62794208315544, train_err: 0.1953125, grad_norm: 0.00016345760037145
iter 1628, lr: 0.2, attr_lr: 0, batch_loss: 0.62848139991155, train_err: 0.201171875, grad_norm: 0.00014636380538592
iter 1629, lr: 0.2, attr_lr: 0, batch_loss: 0.62930427560584, train_err: 0.2109375, grad_norm: 0.00014413606844908
iter 1630, lr: 0.2, attr_lr: 0, batch_loss: 0.63177358512161, train_err: 0.193359375, grad_norm: 0.00014651653057139
iter 1631, lr: 0.2, attr_lr: 0, batch_loss: 0.63013755081478, train_err: 0.205078125, grad_norm: 0.00014230557662732
iter 1632, lr: 0.2, attr_lr: 0, batch_loss: 0.62755152291307, train_err: 0.173828125, grad_norm: 0.00015882684538902
