Creating model... done
Training with snapshotting enabled... 
Testing... 
test_loss = 0.75552588701248, test_pred_err = 0.4921875
iter 1, lr: 2, attr_lr: 0, batch_loss: 0.74227534234524, train_err: 0.484375, grad_norm: 0.084692731499672, mem: 6276.236328125
iter 192, lr: 2, attr_lr: 0, batch_loss: 0.6085958480835, train_err: 0.375, grad_norm: 0.26527014374733, mem: 5593.9951171875
iter 193, lr: 2, attr_lr: 0, batch_loss: 0.50196349620819, train_err: 0.2890625, grad_norm: 0.29700571298599, mem: 6674.32421875
iter 194, lr: 2, attr_lr: 0, batch_loss: 0.61934506893158, train_err: 0.3515625, grad_norm: 0.36592617630959, mem: 7759.6728515625
iter 195, lr: 2, attr_lr: 0, batch_loss: 0.59723857045174, train_err: 0.3671875, grad_norm: 0.31347554922104, mem: 4753.478515625
iter 196, lr: 2, attr_lr: 0, batch_loss: 0.60280519723892, train_err: 0.34375, grad_norm: 0.34385752677917, mem: 5822.10546875
iter 197, lr: 2, attr_lr: 0, batch_loss: 0.51438716053963, train_err: 0.2109375, grad_norm: 0.34081247448921, mem: 7752.435546875
iter 198, lr: 2, attr_lr: 0, batch_loss: 0.56995123624802, train_err: 0.296875, grad_norm: 0.35899978876114, mem: 4743.4873046875
iter 199, lr: 2, attr_lr: 0, batch_loss: 0.53529322147369, train_err: 0.296875, grad_norm: 0.350750207901, mem: 5817.7001953125
iter 200, lr: 2, attr_lr: 0, batch_loss: 0.47282415628433, train_err: 0.234375, grad_norm: 0.4009428024292, mem: 6690.0888671875
Testing... 
test_loss = 0.44482485949993, test_pred_err = 0.2265625
Snapshotting C_model... done
iter 201, lr: 1, attr_lr: 0, batch_loss: 0.52706453204155, train_err: 0.265625, grad_norm: 0.31707954406738, mem: 6947.9814453125
iter 202, lr: 1, attr_lr: 0, batch_loss: 0.56986081600189, train_err: 0.265625, grad_norm: 0.32399544119835, mem: 8652.1865234375
iter 203, lr: 1, attr_lr: 0, batch_loss: 0.51505023241043, train_err: 0.28125, grad_norm: 0.40704342722893, mem: 5516.1220703125
iter 204, lr: 1, attr_lr: 0, batch_loss: 0.54951894283295, train_err: 0.3203125, grad_norm: 0.32063263654709, mem: 6609.6953125
iter 205, lr: 1, attr_lr: 0, batch_loss: 0.50939185917377, train_err: 0.265625, grad_norm: 0.28980404138565, mem: 6609.0517578125
iter 206, lr: 1, attr_lr: 0, batch_loss: 0.50012505054474, train_err: 0.25, grad_norm: 0.35070642828941, mem: 7698.5341796875
iter 207, lr: 1, attr_lr: 0, batch_loss: 0.53051500022411, train_err: 0.3203125, grad_norm: 0.33962142467499, mem: 8537.466796875
iter 208, lr: 1, attr_lr: 0, batch_loss: 0.53351026773453, train_err: 0.3515625, grad_norm: 0.37217971682549, mem: 5507.3916015625
iter 209, lr: 1, attr_lr: 0, batch_loss: 0.55167770385742, train_err: 0.328125, grad_norm: 0.45409187674522, mem: 6600.818359375
iter 210, lr: 1, attr_lr: 0, batch_loss: 0.42410892248154, train_err: 0.1796875, grad_norm: 0.35320234298706, mem: 7690.2607421875
iter 211, lr: 1, attr_lr: 0, batch_loss: 0.51517277956009, train_err: 0.265625, grad_norm: 0.44981548190117, mem: 8529.9833984375
iter 212, lr: 1, attr_lr: 0, batch_loss: 0.51575028896332, train_err: 0.2421875, grad_norm: 0.36794319748878, mem: 5499.412109375
iter 213, lr: 1, attr_lr: 0, batch_loss: 0.5710115134716, train_err: 0.296875, grad_norm: 0.41968992352486, mem: 6594.6435546875
iter 214, lr: 1, attr_lr: 0, batch_loss: 0.51879540085793, train_err: 0.2734375, grad_norm: 0.389190107584, mem: 7683.4814453125
iter 215, lr: 1, attr_lr: 0, batch_loss: 0.50566256046295, train_err: 0.28125, grad_norm: 0.29273396730423, mem: 7679.8125
iter 216, lr: 1, attr_lr: 0, batch_loss: 0.48833078145981, train_err: 0.203125, grad_norm: 0.30228772759438, mem: 7683.1181640625
iter 217, lr: 1, attr_lr: 0, batch_loss: 0.52889055013657, train_err: 0.28125, grad_norm: 0.38784903287888, mem: 8522.8837890625
iter 218, lr: 1, attr_lr: 0, batch_loss: 0.57607233524323, train_err: 0.359375, grad_norm: 0.3961426615715, mem: 5491.2021484375
iter 219, lr: 1, attr_lr: 0, batch_loss: 0.52146334946156, train_err: 0.28125, grad_norm: 0.38069131970406, mem: 6591.3955078125
iter 220, lr: 1, attr_lr: 0, batch_loss: 0.55544316768646, train_err: 0.2421875, grad_norm: 0.36025241017342, mem: 7674.341796875
iter 221, lr: 1, attr_lr: 0, batch_loss: 0.47778017818928, train_err: 0.2421875, grad_norm: 0.34452342987061, mem: 8514.671875
iter 222, lr: 1, attr_lr: 0, batch_loss: 0.52802050113678, train_err: 0.234375, grad_norm: 0.42165732383728, mem: 5485.3662109375
iter 223, lr: 1, attr_lr: 0, batch_loss: 0.47932755947113, train_err: 0.25, grad_norm: 0.28412464261055, mem: 6586.837890625
iter 224, lr: 1, attr_lr: 0, batch_loss: 0.58026501536369, train_err: 0.328125, grad_norm: 0.33314082026482, mem: 7574.2841796875
iter 225, lr: 1, attr_lr: 0, batch_loss: 0.58199146389961, train_err: 0.390625, grad_norm: 0.40564253926277, mem: 8416.228515625
iter 226, lr: 1, attr_lr: 0, batch_loss: 0.528853982687, train_err: 0.28125, grad_norm: 0.37647548317909, mem: 5357.919921875
iter 227, lr: 1, attr_lr: 0, batch_loss: 0.54640455543995, train_err: 0.3359375, grad_norm: 0.45317316055298, mem: 6482.4775390625
iter 228, lr: 1, attr_lr: 0, batch_loss: 0.51782974600792, train_err: 0.265625, grad_norm: 0.43257775902748, mem: 5638.7421875
iter 229, lr: 1, attr_lr: 0, batch_loss: 0.56982973217964, train_err: 0.2890625, grad_norm: 0.43796154856682, mem: 6477.4775390625
iter 230, lr: 1, attr_lr: 0, batch_loss: 0.52667838335037, train_err: 0.296875, grad_norm: 0.39890256524086, mem: 7566.8994140625
iter 231, lr: 1, attr_lr: 0, batch_loss: 0.52143526077271, train_err: 0.2890625, grad_norm: 0.36398079991341, mem: 8407.28515625
iter 232, lr: 1, attr_lr: 0, batch_loss: 0.52596917748451, train_err: 0.265625, grad_norm: 0.44731867313385, mem: 5350.5888671875
iter 233, lr: 1, attr_lr: 0, batch_loss: 0.61152648925781, train_err: 0.34375, grad_norm: 0.39837870001793, mem: 5630.9501953125
iter 234, lr: 1, attr_lr: 0, batch_loss: 0.53827229142189, train_err: 0.2734375, grad_norm: 0.38206121325493, mem: 6474.4501953125
iter 235, lr: 1, attr_lr: 0, batch_loss: 0.52059122920036, train_err: 0.3046875, grad_norm: 0.30982509255409, mem: 7562.748046875
iter 236, lr: 1, attr_lr: 0, batch_loss: 0.50896361470222, train_err: 0.265625, grad_norm: 0.32627862691879, mem: 8399.26171875
iter 237, lr: 1, attr_lr: 0, batch_loss: 0.50838756561279, train_err: 0.25, grad_norm: 0.32487732172012, mem: 5339.6328125
iter 238, lr: 1, attr_lr: 0, batch_loss: 0.49911820888519, train_err: 0.2578125, grad_norm: 0.42659792304039, mem: 6467.7578125
iter 239, lr: 1, attr_lr: 0, batch_loss: 0.56923139095306, train_err: 0.3203125, grad_norm: 0.44730776548386, mem: 6467.84765625
iter 240, lr: 1, attr_lr: 0, batch_loss: 0.54467633366585, train_err: 0.2890625, grad_norm: 0.29798915982246, mem: 7552.33203125
iter 241, lr: 1, attr_lr: 0, batch_loss: 0.51777896285057, train_err: 0.2578125, grad_norm: 0.41102972626686, mem: 8393.6240234375
iter 242, lr: 1, attr_lr: 0, batch_loss: 0.4864976555109, train_err: 0.296875, grad_norm: 0.28978368639946, mem: 5337.900390625
iter 243, lr: 1, attr_lr: 0, batch_loss: 0.5197382569313, train_err: 0.2734375, grad_norm: 0.40733286738396, mem: 6460.74609375
iter 244, lr: 1, attr_lr: 0, batch_loss: 0.50099432468414, train_err: 0.2578125, grad_norm: 0.38445571064949, mem: 7542.1923828125
iter 245, lr: 1, attr_lr: 0, batch_loss: 0.47700008749962, train_err: 0.2265625, grad_norm: 0.34916844964027, mem: 8380.1943359375
iter 246, lr: 1, attr_lr: 0, batch_loss: 0.46321354806423, train_err: 0.2109375, grad_norm: 0.35356110334396, mem: 8378.6640625
iter 247, lr: 1, attr_lr: 0, batch_loss: 0.51194316148758, train_err: 0.2578125, grad_norm: 0.34350216388702, mem: 5317.5693359375
iter 248, lr: 1, attr_lr: 0, batch_loss: 0.53878401219845, train_err: 0.34375, grad_norm: 0.36785423755646, mem: 6445.470703125
iter 249, lr: 1, attr_lr: 0, batch_loss: 0.61304998397827, train_err: 0.328125, grad_norm: 0.44369468092918, mem: 7529.623046875
iter 250, lr: 1, attr_lr: 0, batch_loss: 0.52329128980637, train_err: 0.3046875, grad_norm: 0.46162182092667, mem: 8375.19921875
Testing... 
test_loss = 0.30336168408394, test_pred_err = 0.078125
iter 251, lr: 1, attr_lr: 0, batch_loss: 0.52537661790848, train_err: 0.296875, grad_norm: 0.43019887804985, mem: 6440.462890625
iter 252, lr: 1, attr_lr: 0, batch_loss: 0.52731645107269, train_err: 0.3046875, grad_norm: 0.35147669911385, mem: 5506.5087890625
iter 253, lr: 1, attr_lr: 0, batch_loss: 0.52444705367088, train_err: 0.2890625, grad_norm: 0.50013756752014, mem: 6439.62890625
iter 254, lr: 1, attr_lr: 0, batch_loss: 0.45437443256378, train_err: 0.1953125, grad_norm: 0.34518125653267, mem: 7526.8583984375
iter 255, lr: 1, attr_lr: 0, batch_loss: 0.48297457396984, train_err: 0.28125, grad_norm: 0.32720220088959, mem: 8354.595703125
iter 256, lr: 1, attr_lr: 0, batch_loss: 0.52894866466522, train_err: 0.3203125, grad_norm: 0.33589178323746, mem: 5287.8623046875
iter 257, lr: 1, attr_lr: 0, batch_loss: 0.44947604835033, train_err: 0.21875, grad_norm: 0.46614745259285, mem: 6423.3515625
iter 258, lr: 1, attr_lr: 0, batch_loss: 0.50114396214485, train_err: 0.2734375, grad_norm: 0.39229103922844, mem: 5501.0478515625
iter 259, lr: 1, attr_lr: 0, batch_loss: 0.54278236627579, train_err: 0.2890625, grad_norm: 0.41217270493507, mem: 9061.9873046875
iter 260, lr: 1, attr_lr: 0, batch_loss: 0.61978623270988, train_err: 0.328125, grad_norm: 0.44019916653633, mem: 8283.25390625
iter 261, lr: 1, attr_lr: 0, batch_loss: 0.52732188999653, train_err: 0.3359375, grad_norm: 0.37328970432281, mem: 5496.3466796875
iter 262, lr: 1, attr_lr: 0, batch_loss: 0.51253026723862, train_err: 0.25, grad_norm: 0.365403175354, mem: 9060.591796875
iter 263, lr: 1, attr_lr: 0, batch_loss: 0.54019817709923, train_err: 0.2890625, grad_norm: 0.39990246295929, mem: 7422.0546875
iter 264, lr: 1, attr_lr: 0, batch_loss: 0.57002198696136, train_err: 0.28125, grad_norm: 0.44730666279793, mem: 5490.181640625
iter 265, lr: 1, attr_lr: 0, batch_loss: 0.53683388233185, train_err: 0.3125, grad_norm: 0.47937977313995, mem: 9056.9912109375
iter 266, lr: 1, attr_lr: 0, batch_loss: 0.51577469706535, train_err: 0.25, grad_norm: 0.44159314036369, mem: 8276.947265625
iter 267, lr: 1, attr_lr: 0, batch_loss: 0.51192373037338, train_err: 0.2578125, grad_norm: 0.35420483350754, mem: 6348.873046875
iter 268, lr: 1, attr_lr: 0, batch_loss: 0.50325289368629, train_err: 0.21875, grad_norm: 0.39651018381119, mem: 9915.0107421875
iter 269, lr: 1, attr_lr: 0, batch_loss: 0.55309234559536, train_err: 0.28125, grad_norm: 0.47533828020096, mem: 9342.298828125
iter 270, lr: 1, attr_lr: 0, batch_loss: 0.49459445476532, train_err: 0.296875, grad_norm: 0.36589813232422, mem: 8276.1279296875
iter 271, lr: 1, attr_lr: 0, batch_loss: 0.48178096115589, train_err: 0.2109375, grad_norm: 0.39051389694214, mem: 6342.8837890625
iter 272, lr: 1, attr_lr: 0, batch_loss: 0.57829630374908, train_err: 0.3125, grad_norm: 0.3794304728508, mem: 9055.0283203125
iter 273, lr: 1, attr_lr: 0, batch_loss: 0.51247483491898, train_err: 0.2734375, grad_norm: 0.36108541488647, mem: 8273.591796875
iter 274, lr: 1, attr_lr: 0, batch_loss: 0.50832462310791, train_err: 0.28125, grad_norm: 0.43789824843407, mem: 6342.3125
iter 275, lr: 1, attr_lr: 0, batch_loss: 0.51493322849274, train_err: 0.234375, grad_norm: 0.39213448762894, mem: 9905.60546875
iter 276, lr: 1, attr_lr: 0, batch_loss: 0.52446901798248, train_err: 0.25, grad_norm: 0.31821110844612, mem: 9330.5185546875
iter 277, lr: 1, attr_lr: 0, batch_loss: 0.51245158910751, train_err: 0.265625, grad_norm: 0.40246421098709, mem: 8272.87109375
iter 278, lr: 1, attr_lr: 0, batch_loss: 0.5011442899704, train_err: 0.28125, grad_norm: 0.36828953027725, mem: 6340.1240234375
iter 279, lr: 1, attr_lr: 0, batch_loss: 0.48620975017548, train_err: 0.2578125, grad_norm: 0.43719866871834, mem: 9051.2158203125
iter 280, lr: 1, attr_lr: 0, batch_loss: 0.52212870121002, train_err: 0.3046875, grad_norm: 0.31657880544662, mem: 8273.646484375
iter 281, lr: 1, attr_lr: 0, batch_loss: 0.51300099492073, train_err: 0.296875, grad_norm: 0.37182411551476, mem: 6339.833984375
iter 282, lr: 1, attr_lr: 0, batch_loss: 0.5130203962326, train_err: 0.2734375, grad_norm: 0.3797892332077, mem: 9051.833984375
iter 283, lr: 1, attr_lr: 0, batch_loss: 0.51178185641766, train_err: 0.2734375, grad_norm: 0.34063011407852, mem: 8266.927734375
iter 284, lr: 1, attr_lr: 0, batch_loss: 0.55189269781113, train_err: 0.3203125, grad_norm: 0.44640776515007, mem: 6333.9296875
iter 285, lr: 1, attr_lr: 0, batch_loss: 0.57373285293579, train_err: 0.3125, grad_norm: 0.46114641427994, mem: 9049.1328125
iter 286, lr: 1, attr_lr: 0, batch_loss: 0.54268264770508, train_err: 0.3046875, grad_norm: 0.51435643434525, mem: 8268.66796875
iter 287, lr: 1, attr_lr: 0, batch_loss: 0.55479177832603, train_err: 0.3203125, grad_norm: 0.30455878376961, mem: 6334.6171875
iter 288, lr: 1, attr_lr: 0, batch_loss: 0.50998574495316, train_err: 0.2734375, grad_norm: 0.42145898938179, mem: 9903.8076171875
iter 289, lr: 1, attr_lr: 0, batch_loss: 0.46436387300491, train_err: 0.2421875, grad_norm: 0.31192922592163, mem: 9323.25
iter 290, lr: 1, attr_lr: 0, batch_loss: 0.55260020494461, train_err: 0.296875, grad_norm: 0.42928731441498, mem: 8264.3349609375
iter 291, lr: 1, attr_lr: 0, batch_loss: 0.54387101531029, train_err: 0.25, grad_norm: 0.50650000572205, mem: 6330.2158203125
iter 292, lr: 1, attr_lr: 0, batch_loss: 0.51771026849747, train_err: 0.3125, grad_norm: 0.41513577103615, mem: 9901.5478515625
iter 293, lr: 1, attr_lr: 0, batch_loss: 0.49845193326473, train_err: 0.2734375, grad_norm: 0.38907673954964, mem: 9318.859375
iter 294, lr: 1, attr_lr: 0, batch_loss: 0.51958620548248, train_err: 0.3203125, grad_norm: 0.41295170783997, mem: 8263.7802734375
iter 295, lr: 1, attr_lr: 0, batch_loss: 0.48386317491531, train_err: 0.234375, grad_norm: 0.43421617150307, mem: 6332.4873046875
iter 296, lr: 1, attr_lr: 0, batch_loss: 0.50145176053047, train_err: 0.2421875, grad_norm: 0.39214274287224, mem: 9899.01171875
iter 297, lr: 1, attr_lr: 0, batch_loss: 0.53715968132019, train_err: 0.2890625, grad_norm: 0.44191411137581, mem: 9321.51171875
iter 298, lr: 1, attr_lr: 0, batch_loss: 0.44336265325546, train_err: 0.2109375, grad_norm: 0.33518469333649, mem: 8260.3212890625
iter 299, lr: 1, attr_lr: 0, batch_loss: 0.56877058744431, train_err: 0.296875, grad_norm: 0.46903604269028, mem: 6330.38671875
iter 300, lr: 1, attr_lr: 0, batch_loss: 0.49597963690758, train_err: 0.2578125, grad_norm: 0.36962842941284, mem: 9900.1845703125
Testing... 
test_loss = 0.3306981921196, test_pred_err = 0.125
Snapshotting C_model... done
iter 301, lr: 1, attr_lr: 0, batch_loss: 0.56084282696247, train_err: 0.34375, grad_norm: 0.37056389451027, mem: 5529.98046875
iter 302, lr: 1, attr_lr: 0, batch_loss: 0.57781884074211, train_err: 0.3125, grad_norm: 0.52749836444855, mem: 5045.0087890625
iter 303, lr: 1, attr_lr: 0, batch_loss: 0.58806842565536, train_err: 0.3125, grad_norm: 0.40749987959862, mem: 9884.021484375
iter 304, lr: 1, attr_lr: 0, batch_loss: 0.59206822514534, train_err: 0.3359375, grad_norm: 0.46219146251678, mem: 8238.6103515625
iter 305, lr: 1, attr_lr: 0, batch_loss: 0.60407900810242, train_err: 0.3203125, grad_norm: 0.39275294542313, mem: 5447.5166015625
iter 306, lr: 1, attr_lr: 0, batch_loss: 0.491500467062, train_err: 0.2109375, grad_norm: 0.350311845541, mem: 9029.4091796875
iter 307, lr: 1, attr_lr: 0, batch_loss: 0.58248896896839, train_err: 0.3203125, grad_norm: 0.44171547889709, mem: 8239.24609375
iter 308, lr: 1, attr_lr: 0, batch_loss: 0.45928829908371, train_err: 0.2265625, grad_norm: 0.3901741206646, mem: 6302.9951171875
iter 309, lr: 1, attr_lr: 0, batch_loss: 0.53678725659847, train_err: 0.296875, grad_norm: 0.37656629085541, mem: 9880.28515625
iter 310, lr: 1, attr_lr: 0, batch_loss: 0.52888861298561, train_err: 0.3203125, grad_norm: 0.34807342290878, mem: 9294.4716796875
iter 311, lr: 1, attr_lr: 0, batch_loss: 0.53846642374992, train_err: 0.28125, grad_norm: 0.41843384504318, mem: 8234.734375
iter 312, lr: 1, attr_lr: 0, batch_loss: 0.55995771288872, train_err: 0.3828125, grad_norm: 0.49195176362991, mem: 6299.927734375
iter 313, lr: 1, attr_lr: 0, batch_loss: 0.49642549455166, train_err: 0.265625, grad_norm: 0.36187273263931, mem: 9874.9013671875
iter 314, lr: 1, attr_lr: 0, batch_loss: 0.49787318706512, train_err: 0.2265625, grad_norm: 0.44100496172905, mem: 9290.9990234375
iter 315, lr: 1, attr_lr: 0, batch_loss: 0.50658485293388, train_err: 0.2578125, grad_norm: 0.38821041584015, mem: 8228.7197265625
iter 316, lr: 1, attr_lr: 0, batch_loss: 0.4657146781683, train_err: 0.2265625, grad_norm: 0.39269357919693, mem: 6297.021484375
iter 317, lr: 1, attr_lr: 0, batch_loss: 0.52333921194077, train_err: 0.28125, grad_norm: 0.31495735049248, mem: 9874.4404296875
iter 318, lr: 1, attr_lr: 0, batch_loss: 0.47500696778297, train_err: 0.2734375, grad_norm: 0.37528169155121, mem: 9288.3779296875
iter 319, lr: 1, attr_lr: 0, batch_loss: 0.49175640940666, train_err: 0.28125, grad_norm: 0.35675111413002, mem: 8228.3896484375
iter 320, lr: 1, attr_lr: 0, batch_loss: 0.57011912763119, train_err: 0.2890625, grad_norm: 0.44212266802788, mem: 6297.4755859375
iter 321, lr: 1, attr_lr: 0, batch_loss: 0.56148758530617, train_err: 0.296875, grad_norm: 0.35087418556213, mem: 9872.5751953125
iter 322, lr: 1, attr_lr: 0, batch_loss: 0.5018789768219, train_err: 0.2890625, grad_norm: 0.39386224746704, mem: 9283.8232421875
iter 323, lr: 1, attr_lr: 0, batch_loss: 0.49156841635704, train_err: 0.2578125, grad_norm: 0.35037153959274, mem: 8224.3232421875
iter 324, lr: 1, attr_lr: 0, batch_loss: 0.51536136865616, train_err: 0.28125, grad_norm: 0.33269545435905, mem: 6293.6328125
iter 325, lr: 1, attr_lr: 0, batch_loss: 0.52264395356178, train_err: 0.2265625, grad_norm: 0.42291733622551, mem: 9870.2421875
iter 326, lr: 1, attr_lr: 0, batch_loss: 0.51399157941341, train_err: 0.25, grad_norm: 0.44553330540657, mem: 9284.919921875
iter 327, lr: 1, attr_lr: 0, batch_loss: 0.59944808483124, train_err: 0.3359375, grad_norm: 0.47608330845833, mem: 8223.5166015625
iter 328, lr: 1, attr_lr: 0, batch_loss: 0.52325347065926, train_err: 0.2578125, grad_norm: 0.43736976385117, mem: 6292.1962890625
iter 329, lr: 1, attr_lr: 0, batch_loss: 0.51104509830475, train_err: 0.28125, grad_norm: 0.33571490645409, mem: 9869.951171875
iter 330, lr: 1, attr_lr: 0, batch_loss: 0.47887897491455, train_err: 0.21875, grad_norm: 0.35842844843864, mem: 8224.9091796875
iter 331, lr: 1, attr_lr: 0, batch_loss: 0.52660223841667, train_err: 0.25, grad_norm: 0.40346819162369, mem: 6293.2939453125
iter 332, lr: 1, attr_lr: 0, batch_loss: 0.52827847003937, train_err: 0.28125, grad_norm: 0.41821840405464, mem: 9867.7861328125
iter 333, lr: 1, attr_lr: 0, batch_loss: 0.54946026206017, train_err: 0.328125, grad_norm: 0.38704574108124, mem: 9285.4912109375
iter 334, lr: 1, attr_lr: 0, batch_loss: 0.57614934444427, train_err: 0.2890625, grad_norm: 0.45405969023705, mem: 7359.517578125
iter 335, lr: 1, attr_lr: 0, batch_loss: 0.49109125137329, train_err: 0.25, grad_norm: 0.40574017167091, mem: 5434.486328125
iter 336, lr: 1, attr_lr: 0, batch_loss: 0.59389537572861, train_err: 0.3203125, grad_norm: 0.46773025393486, mem: 9013.4267578125
iter 337, lr: 1, attr_lr: 0, batch_loss: 0.54050642251968, train_err: 0.2890625, grad_norm: 0.44496220350266, mem: 8221.3154296875
iter 338, lr: 1, attr_lr: 0, batch_loss: 0.52183392643929, train_err: 0.296875, grad_norm: 0.40020188689232, mem: 6286.314453125
iter 339, lr: 1, attr_lr: 0, batch_loss: 0.52826851606369, train_err: 0.2890625, grad_norm: 0.35430502891541, mem: 9866.3232421875
iter 340, lr: 1, attr_lr: 0, batch_loss: 0.4896651506424, train_err: 0.234375, grad_norm: 0.33104851841927, mem: 9279.16015625
iter 341, lr: 1, attr_lr: 0, batch_loss: 0.53379619121552, train_err: 0.3203125, grad_norm: 0.48163613677025, mem: 8219.6572265625
iter 342, lr: 1, attr_lr: 0, batch_loss: 0.50157108902931, train_err: 0.2421875, grad_norm: 0.42134791612625, mem: 6286.486328125
iter 343, lr: 1, attr_lr: 0, batch_loss: 0.54265189170837, train_err: 0.2421875, grad_norm: 0.4024246931076, mem: 9865.90234375
iter 344, lr: 1, attr_lr: 0, batch_loss: 0.47807875275612, train_err: 0.2421875, grad_norm: 0.37133386731148, mem: 9279.5439453125
iter 345, lr: 1, attr_lr: 0, batch_loss: 0.58925890922546, train_err: 0.265625, grad_norm: 0.40928456187248, mem: 8215.8056640625
iter 346, lr: 1, attr_lr: 0, batch_loss: 0.45165461301804, train_err: 0.2265625, grad_norm: 0.32560914754868, mem: 6287.10546875
iter 347, lr: 1, attr_lr: 0, batch_loss: 0.57652574777603, train_err: 0.28125, grad_norm: 0.49081280827522, mem: 9864.5703125
